characterName,listFile,analysisFile
the overseer,Books/A_Hunger_Artist/character_2_list_cleaned.txt,
the hunger artist,Books/A_Hunger_Artist/character_0_list_cleaned.txt,Books/A_Hunger_Artist/character_0_analysis_cleaned.txt
the impresario,Books/A_Hunger_Artist/character_1_list_cleaned.txt,Books/A_Hunger_Artist/character_1_analysis_cleaned.txt
