characterName,listFile,analysisFile
peter ivanovich,Books/The_Death_of_Ivan_Ilych/character_2_list_cleaned.txt,Books/The_Death_of_Ivan_Ilych/character_2_analysis_cleaned.txt
schwartz,Books/The_Death_of_Ivan_Ilych/character_4_list_cleaned.txt,
fedor petrovich,Books/The_Death_of_Ivan_Ilych/character_7_list_cleaned.txt,
vladimir ivanich,Books/The_Death_of_Ivan_Ilych/character_5_list_cleaned.txt,
ivan ilych golovin,Books/The_Death_of_Ivan_Ilych/character_0_list_cleaned.txt,
praskovya fedorovna golovina,Books/The_Death_of_Ivan_Ilych/character_3_list_cleaned.txt,
lisa,Books/The_Death_of_Ivan_Ilych/character_6_list_cleaned.txt,
gerasim,Books/The_Death_of_Ivan_Ilych/character_1_list_cleaned.txt,Books/The_Death_of_Ivan_Ilych/character_1_analysis_cleaned.txt
